index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
136062	52881	52881e	government	( However ( , ( ( no ( matter ( ( how strong ) ( ( a ( training program ) ) ( ( ( is , ) ( if ( ( ( there ( are ( ( no incentives ) ( for ( practitioners ( to ( use ( ( ( ( ( ( the training ) or ) ( the ( legal restrictions ) ) ) ( are insurmountable ) ) or ) ( ( the ( health ( care system ) ) ) ( is ( in ( total chaos ) ) ) ) ) ) ) ) ) ) ) ) and ) ( you ( ( can not ) ( find ( who ( is ( in ( charge ( of ( the department ) ) ) ) ) ) ) ) ) ) ) ) ( because ( somebody ( has ( bought ( out ( the hospital ) ) ) ) ) ) ) ) ) ) ) ( , ( you ( ( will ( have ( difficulty ( implementing ( an intervention ) ) ) ) ) . ) ) ) ) ) )	( ( No ( matter ( how ( ( great ( the ( training system ) ) ) ( is ( if ( you ( ( are not ) ( able ( to ( overcome ( the obstacles ) ) ) ) ) ) ) ) ) ) ) ) ( , ( ( the implementation ) ( ( will ( be difficult ) ) . ) ) ) )	(ROOT (S (ADVP (RB However)) (, ,) (ADVP (DT no) (NN matter) (SBAR (WHADJP (WRB how) (JJ strong)) (S (NP (DT a) (NN training) (NN program)) (VP (VBZ is) (, ,) (SBAR (IN if) (S (S (NP (EX there)) (VP (VBP are) (NP (NP (DT no) (NNS incentives)) (PP (IN for) (NP (NNS practitioners) (S (VP (TO to) (VP (VB use) (S (S (NP (NP (DT the) (NN training)) (CC or) (NP (DT the) (JJ legal) (NNS restrictions))) (VP (VBP are) (ADJP (JJ insurmountable)))) (CC or) (S (NP (DT the) (NN health) (NN care) (NN system)) (VP (VBZ is) (PP (IN in) (NP (JJ total) (NN chaos)))))))))))))) (CC and) (S (NP (PRP you)) (VP (MD can) (RB not) (VP (VB find) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (PP (IN in) (NP (NP (NN charge)) (PP (IN of) (NP (DT the) (NN department))))))))))))) (SBAR (IN because) (S (NP (NN somebody)) (VP (VBZ has) (VP (VBN bought) (PP (IN out) (NP (DT the) (NN hospital))))))))))) (, ,) (NP (PRP you)) (VP (MD will) (VP (VB have) (NP (NP (NN difficulty)) (VP (VBG implementing) (NP (DT an) (NN intervention)))))) (. .)))	(ROOT (S (ADVP (DT No) (NN matter) (SBAR (WHADVP (WRB how)) (S (NP (RB great) (DT the) (NN training) (NN system)) (VP (VBZ is) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP are) (RB not) (ADJP (JJ able) (S (VP (TO to) (VP (VB overcome) (NP (DT the) (NNS obstacles))))))))))))) (, ,) (NP (DT the) (NN implementation)) (VP (MD will) (VP (VB be) (ADJP (JJ difficult)))) (. .)))	However, no matter how strong a training program is, if there are no incentives for practitioners to use the training or the legal restrictions are insurmountable or the health care system is in total chaos and you cannot find who is in charge of the department because somebody has bought out the hospital, you will have difficulty implementing an intervention.	No matter how great the training system is if you are not able to overcome the obstacles, the implementation will be difficult.	entailment	entailment
140520	34946	34946c	fiction	( ( In addition ) ( , ( ( as ( ( the owner ) ( of ( a ( noted horse ) ) ) ) ) ( , ( he ( ( ( ( would ( take ( ( a place ) ( in ( this community ) ) ) ) ) , ) ( ( establish ( his identity ) ) ( as ( Drew Kirby ) ) ) ) . ) ) ) ) ) )	( He ( ( could ( be ( ( known ( as ( Max Power ) ) ) ( by ( buying ( a horse ) ) ) ) ) ) . ) )	(ROOT (S (PP (IN In) (NP (NN addition))) (, ,) (PP (IN as) (NP (NP (DT the) (NN owner)) (PP (IN of) (NP (DT a) (VBN noted) (NN horse))))) (, ,) (NP (PRP he)) (VP (MD would) (VP (VB take) (NP (NP (DT a) (NN place)) (PP (IN in) (NP (DT this) (NN community))))) (, ,) (VP (VB establish) (NP (PRP$ his) (NN identity)) (PP (IN as) (NP (NNP Drew) (NNP Kirby))))) (. .)))	(ROOT (S (NP (PRP He)) (VP (MD could) (VP (VB be) (VP (VBN known) (PP (IN as) (NP (NNP Max) (NNP Power))) (PP (IN by) (S (VP (VBG buying) (NP (DT a) (NN horse)))))))) (. .)))	In addition, as the owner of a noted horse, he would take a place in this community, establish his identity as Drew Kirby.	He could be known as Max Power by buying a horse.	contradiction	contradiction
148193	108829	108829n	fiction	( ( ( Too much ) ( direct sunlight ) ) ( - ( ( 1 percent ) . ) ) )	( ( The sun ) ( ( is ( shining ( more ( than ( most ( would prefer ) ) ) ) ) ) . ) )	(ROOT (X (X (ADVP (RB Too) (RB much)) (NP (JJ direct) (NN sunlight))) (: -) (NP (CD 1) (NN percent)) (. .)))	(ROOT (S (NP (DT The) (NN sun)) (VP (VBZ is) (VP (VBG shining) (ADVP (ADVP (RBR more)) (SBAR (IN than) (S (NP (JJS most)) (VP (MD would) (VP (VB prefer)))))))) (. .)))	Too much direct sunlight - 1 percent.	The sun is shining more than most would prefer.	neutral	neutral
167909	8688	8688n	fiction	( ( ( ( Large birds ) and ) ( heavy pigs ) ) ( ( ( complained ( loudly ( at ( the ( new world ) ) ) ) ) ( around them ) ) . ) )	( They ( ( ( joined together ) ( to ( make ( ( their complaints ) ( heard ( even louder ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (JJ Large) (NNS birds)) (CC and) (NP (JJ heavy) (NNS pigs))) (VP (VBD complained) (ADVP (RB loudly) (PP (IN at) (NP (DT the) (JJ new) (NN world)))) (PP (IN around) (NP (PRP them)))) (. .)))	(ROOT (S (NP (PRP They)) (VP (VBD joined) (PRT (RP together)) (S (VP (TO to) (VP (VB make) (NP (NP (PRP$ their) (NNS complaints)) (VP (VBN heard) (S (ADJP (RB even) (JJR louder))))))))) (. .)))	Large birds and heavy pigs complained loudly at the new world around them.	They joined together to make their complaints heard even louder.	neutral	neutral
186726	134420	134420n	government	( ( ( These ( long-term leaders ) ) ( ( ( told ( us that ) ) , ) ( to ( help ( ( ( ensure continuity ) and ) ( ( diminish reliance ) ( on ( a ( single individual ) ) ) ) ) ) ) ) ) ( , ( they ( ( attempted ( to ( ( institutionalize ( their roles ) ) ( by ( ( ( ( bringing ( in ( additional people ) ) ) ( to ( assist ( in ( leading ( their organizations ) ) ) ) ) ) and ) ( ( performing ( such duties ) ) ( as ( ( ( enforcing ( membership rules ) ) and ) ( ( keeping ( current ( on ( ( issues and ) topics ) ) ) ) ( affecting ( ( their ( organization 's ) ) members ) ) ) ) ) ) ) ) ) ) ) . ) ) ) )	( ( ( ( ( The ( additional people ) ) ( ( brought in ) ( to ( assist ( in leadership ) ) ) ) ) and ) ( duties ( ( were overall ) ( poor ( in ( their positions ) ) ) ) ) ) . )	(ROOT (S (S (NP (DT These) (JJ long-term) (NNS leaders)) (VP (VBD told) (S (NP (PRP us)) (NP (DT that))) (, ,) (S (VP (TO to) (VP (VB help) (VP (VP (VB ensure) (NP (NN continuity))) (CC and) (VP (VB diminish) (NP (NN reliance)) (PP (IN on) (NP (DT a) (JJ single) (NN individual)))))))))) (, ,) (NP (PRP they)) (VP (VBD attempted) (S (VP (TO to) (VP (VB institutionalize) (NP (PRP$ their) (NNS roles)) (PP (IN by) (S (VP (VP (VBG bringing) (PP (IN in) (NP (JJ additional) (NNS people))) (S (VP (TO to) (VP (VB assist) (PP (IN in) (S (VP (VBG leading) (NP (PRP$ their) (NNS organizations))))))))) (CC and) (VP (VBG performing) (NP (JJ such) (NNS duties)) (PP (IN as) (S (VP (VP (VBG enforcing) (NP (NN membership) (NNS rules))) (CC and) (VP (VBG keeping) (NP (NP (JJ current)) (PP (IN on) (NP (NNS issues) (CC and) (NNS topics)))) (S (VP (VBG affecting) (NP (NP (PRP$ their) (NN organization) (POS 's)) (NNS members)))))))))))))))) (. .)))	(ROOT (S (S (NP (DT The) (JJ additional) (NNS people)) (VP (VBD brought) (PRT (RP in)) (S (VP (TO to) (VP (VB assist) (PP (IN in) (NP (NN leadership)))))))) (CC and) (S (NP (NNS duties)) (VP (VBD were) (ADVP (RB overall)) (ADJP (JJ poor) (PP (IN in) (NP (PRP$ their) (NNS positions)))))) (. .)))	These long-term leaders told us that, to help ensure continuity and diminish reliance on a single individual, they attempted to institutionalize their roles by bringing in additional people to assist in leading their organizations and performing such duties as enforcing membership rules and keeping current on issues and topics affecting their organization's members.	The additional people brought in to assist in leadership and duties were overall poor in their positions.	neutral	neutral
191818	120221	120221e	slate	( ( ( ( ( It ( ( is ( ( , ( ( no doubt ) , ) ) irritating ) ) ( to ( be misquoted ) ) ) ) , ) but ) ( ( at least ) ( you ( ( ( ( retain ( ( ( the ( moral ( high ground ) ) ) and ) ( ( a sense ) ( of yourself ) ) ) ) ( as ( ( wise and ) well-spoken ) ) ) , ) ( albeit misunderstood ) ) ) ) ) . )	( It ( ( ( ( 's better ) ( to ( maintain ( ( ( your ( moral ( high ground ) ) ) and ) ( sense ( of self ) ) ) ) ) ) ( even ( if ( you ( are misquoted ) ) ) ) ) . ) )	(ROOT (S (S (NP (PRP It)) (VP (VBZ is) (ADJP (PRN (, ,) (ADVP (DT no) (NN doubt)) (, ,)) (JJ irritating)) (S (VP (TO to) (VP (VB be) (VP (VBN misquoted))))))) (, ,) (CC but) (S (ADVP (IN at) (JJS least)) (NP (PRP you)) (VP (VBP retain) (NP (NP (DT the) (JJ moral) (JJ high) (NN ground)) (CC and) (NP (NP (DT a) (NN sense)) (PP (IN of) (NP (PRP yourself))))) (PP (IN as) (ADJP (JJ wise) (CC and) (JJ well-spoken))) (, ,) (ADJP (ADVP (IN albeit)) (VBN misunderstood)))) (. .)))	(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADJP (JJR better)) (S (VP (TO to) (VP (VB maintain) (NP (NP (PRP$ your) (JJ moral) (JJ high) (NN ground)) (CC and) (NP (NP (NN sense)) (PP (IN of) (NP (NN self)))))))) (SBAR (RB even) (IN if) (S (NP (PRP you)) (VP (VBP are) (VP (VBN misquoted)))))) (. .)))	It is, no doubt, irritating to be misquoted, but at least you retain the moral high ground and a sense of yourself as wise and well-spoken, albeit misunderstood.	It's better to maintain your moral high ground and sense of self even if you are misquoted.	entailment	entailment
194087	68952	68952e	slate	( ( She ( ( was not ) ( like ( 800 interns ) ) ) ) ( , ( Davis ( said . ) ) ) )	( She ( ( ( ( was unique ) , ) ( according ( to Davis ) ) ) . ) )	(ROOT (S (S (NP (PRP She)) (VP (VBD was) (RB not) (PP (IN like) (NP (CD 800) (NNS interns))))) (, ,) (NP (NNP Davis)) (VP (VBD said)) (. .)))	(ROOT (S (NP (PRP She)) (VP (VBD was) (ADJP (JJ unique)) (, ,) (PP (VBG according) (PP (TO to) (NP (NNP Davis))))) (. .)))	She was not like 800 interns, Davis said.	She was unique, according to Davis.	entailment	entailment
195066	21552	21552n	fiction	( How ( ( ( did he ) ( ( get ahead ) ( of us ) ) ) ? ) )	( He ( ( ( ran ahead ) ( of us ) ) . ) )	(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBD did) (NP (PRP he)) (VP (VB get) (ADVP (RB ahead)) (PP (IN of) (NP (PRP us))))) (. ?)))	(ROOT (S (NP (PRP He)) (VP (VBD ran) (ADVP (RB ahead)) (PP (IN of) (NP (PRP us)))) (. .)))	How did he get ahead of us? 	He ran ahead of us.	neutral	neutral
199398	82865	82865c	fiction	( But ( ( a ( stud ( to ( catch ( a ( fighting stud ) ) ) ) ) ) ( ( ( was ( another plan ) ) altogether ) . ) ) )	( ( No stud ) ( ( ( could ever ) ( be ( used ( to ( catch ( another stud ) ) ) ) ) ) . ) )	(ROOT (S (CC But) (NP (DT a) (NN stud) (S (VP (TO to) (VP (VB catch) (NP (DT a) (VBG fighting) (NN stud)))))) (VP (VBD was) (NP (DT another) (NN plan)) (ADVP (RB altogether))) (. .)))	(ROOT (S (NP (DT No) (NN stud)) (VP (MD could) (ADVP (RB ever)) (VP (VB be) (VP (VBN used) (S (VP (TO to) (VP (VB catch) (NP (DT another) (NN stud)))))))) (. .)))	But a stud to catch a fighting stud was another plan altogether.	No stud could ever be used to catch another stud. 	contradiction	contradiction
203863	46228	46228c	fiction	( ( The ( desert ghost ) ) ( ( ( ( nodded and ) disappeared ) ( in ( ( a flutter ) ( of ( his ( dark cloak ) ) ) ) ) ) . ) )	( ( The ghost ) ( ( was ( surrounded ( by ( ( ( a ( glowing light ) ) , ) ( towering ( over ( the people ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT The) (NN desert) (NN ghost)) (VP (VBD nodded) (CC and) (VBD disappeared) (PP (IN in) (NP (NP (DT a) (NN flutter)) (PP (IN of) (NP (PRP$ his) (JJ dark) (NN cloak)))))) (. .)))	(ROOT (S (NP (DT The) (NN ghost)) (VP (VBD was) (VP (VBN surrounded) (PP (IN by) (NP (NP (DT a) (JJ glowing) (NN light)) (, ,) (VP (VBN towering) (PP (IN over) (NP (DT the) (NNS people)))))))) (. .)))	The desert ghost nodded and disappeared in a flutter of his dark cloak.	The ghost was surrounded by a glowing light, towering over the people. 	contradiction	contradiction
214730	96748	96748e	government	( ( ( The data ) ( collected ( in ( the ( third phase ) ) ) ) ) ( ( ( are not ) ( specified ( before ( ( the first ) ( they ( ( ( ( emerge , ) ( often ( with surprises ) ) ) , ) ( from ( the ( initial observations ) ) ) ) ) ) ) ) ) . ) )	( ( Data ( collected ( in ( the ( third phase ) ) ) ) ) ( ( may ( ( be ( ( surprising and ) unexpected ) ) ( based ( on ( initial observations ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS data)) (VP (VBN collected) (PP (IN in) (NP (DT the) (JJ third) (NN phase))))) (VP (VBP are) (RB not) (VP (VBN specified) (PP (IN before) (NP (NP (DT the) (JJ first)) (SBAR (S (NP (PRP they)) (VP (VBP emerge) (, ,) (ADVP (RB often) (PP (IN with) (NP (NNS surprises)))) (, ,) (PP (IN from) (NP (DT the) (JJ initial) (NNS observations)))))))))) (. .)))	(ROOT (S (NP (NP (NNP Data)) (VP (VBN collected) (PP (IN in) (NP (DT the) (JJ third) (NN phase))))) (VP (MD may) (VP (VB be) (ADJP (JJ surprising) (CC and) (JJ unexpected)) (PP (VBN based) (PP (IN on) (NP (JJ initial) (NNS observations)))))) (. .)))	The data collected in the third phase are not specified before the first  they emerge, often with surprises, from the initial observations.	Data collected in the third phase may be surprising and unexpected based on initial observations.	entailment	entailment
215521	125953	125953n	fiction	( She ( ( seemed ( ( grave , ) ( almost sad ) ) ) . ) )	( ( Her expression ) ( ( had ( changed suddenly ) ) . ) )	(ROOT (S (NP (PRP She)) (VP (VBD seemed) (NP (NP (NN grave)) (, ,) (ADJP (RB almost) (JJ sad)))) (. .)))	(ROOT (S (NP (PRP$ Her) (NN expression)) (VP (VBD had) (VP (VBN changed) (ADVP (RB suddenly)))) (. .)))	She seemed grave, almost sad. 	Her expression had changed suddenly.	neutral	neutral
218386	21938	21938e	telephone	( ( ( Dead ( Dead Zone ) ) ( that ( 's ( one i ) ) ) ) liked )	( I ( ( enjoyed ( Dead ( Dead Zone ) ) ) . ) )	(ROOT (S (NP (NP (NNP Dead) (NNP Dead) (NNP Zone)) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (NP (CD one) (NNS i)))))) (VP (VBD liked))))	(ROOT (S (NP (PRP I)) (VP (VBD enjoyed) (NP (NNP Dead) (NNP Dead) (NNP Zone))) (. .)))	Dead Dead Zone that's one i liked	I enjoyed Dead Dead Zone.	entailment	entailment
218671	53790	53790e	travel	( ( ( ( ( Back ( toward ( the river ) ) ) ( , ( and just ) ) ) west ) ( of ( the Praaa ) ) ) ( ( do ( Comercio ( is ( ( Lapa , ) ( an ( elegant ( residential neighborhood ) ) ) ) ) ) ) . ) )	( It ( ( is ( an ( upscale ( residential neighborhood ) ) ) ) . ) )	(ROOT (S (NP (NP (UCP (PP (RB Back) (IN toward) (NP (DT the) (NN river))) (, ,) (CC and) (ADVP (RB just))) (NN west)) (PP (IN of) (NP (DT the) (NNP Praaa)))) (VP (VBP do) (SBAR (S (NP (NNP Comercio)) (VP (VBZ is) (NP (NP (NNP Lapa)) (, ,) (NP (DT an) (JJ elegant) (JJ residential) (NN neighborhood))))))) (. .)))	(ROOT (S (NP (PRP It)) (VP (VBZ is) (NP (DT an) (JJ upscale) (JJ residential) (NN neighborhood))) (. .)))	Back toward the river, and just west of the Praaa do Comercio is Lapa, an elegant residential neighborhood.	It is an upscale residential neighborhood.	entailment	entailment
