index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
74454	24233	24233n	slate	( What ( ( a ( heartwarming story ) ) ! ) )	( ( The story ) ( ( made ( people ( ( smile and ) laugh ) ) ) . ) )	(ROOT (FRAG (WHNP (WDT What)) (PP (FW a) (NP (JJ heartwarming) (NN story))) (. !)))	(ROOT (S (NP (DT The) (NN story)) (VP (VBD made) (SBAR (S (NP (NNS people)) (VP (VP (VBP smile)) (CC and) (VP (NN laugh)))))) (. .)))	What a heartwarming story!	The story made people smile and laugh.	neutral	neutral
81542	4076	4076c	telephone	( yeah ( it ( is ( a ( time consumer ) ) ) ) )	( It ( ( ( does n't ) ( ( take up ) ( any time ) ) ) . ) )	(ROOT (S (VP (VB yeah) (SBAR (S (NP (PRP it)) (VP (VBZ is) (NP (DT a) (NN time) (NN consumer))))))))	(ROOT (S (NP (PRP It)) (VP (VBZ does) (RB n't) (VP (VB take) (PRT (RP up)) (NP (DT any) (NN time)))) (. .)))	yeah it is a time consumer	It doesn't take up any time. 	contradiction	contradiction
101366	21773	21773n	telephone	( i ( ( do n't ) ( ( ( ( ( know ( ( her politics ) ( i ( just ( know ( that ( uh ( i ( saw ( her ( speak ( in ( the ( eighty ( four ( Democratic ( uh convention ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) and ) ( ( ( right then ) and ) ( there ( if ( they ( said ( to me ) ) ) ) ) ) ) ( vote ( for someone ) ) ) ( for ( ( president i ) ( would ( have ( ( ( slapped down ) ( my vote ) ) ( for ( Ann Richards ) ) ) ) ) ) ) ) ) )	( I ( ( think ( that ( ( Ann Richards ) ( has ( what ( it ( takes ( to ( be ( a ( good president ) ) ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (FW i)) (VP (VBP do) (RB n't) (VP (VP (VB know) (NP (NP (PRP$ her) (NNS politics)) (SBAR (S (NP (FW i)) (ADVP (RB just)) (VP (VBP know) (SBAR (IN that) (S (INTJ (UH uh)) (NP (FW i)) (VP (VBD saw) (SBAR (S (NP (PRP her)) (VP (VBP speak) (PP (IN in) (NP (DT the) (JJ eighty) (CD four) (JJ Democratic) (NN uh) (NN convention)))))))))))))) (CC and) (ADVP (ADVP (RB right) (RB then)) (CC and) (ADVP (RB there) (SBAR (IN if) (S (NP (PRP they)) (VP (VBD said) (PP (TO to) (NP (PRP me)))))))) (VP (VB vote) (PP (IN for) (NP (NN someone)))) (SBAR (IN for) (S (NP (NN president) (NNS i)) (VP (MD would) (VP (VB have) (VP (VBD slapped) (PRT (RP down)) (NP (PRP$ my) (NN vote)) (PP (IN for) (NP (NNP Ann) (NNP Richards))))))))))))	(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (NP (NNP Ann) (NNP Richards)) (VP (VBZ has) (SBAR (WHNP (WP what)) (S (NP (PRP it)) (VP (VBZ takes) (S (VP (TO to) (VP (VB be) (NP (DT a) (JJ good) (NN president)))))))))))) (. .)))	i don't know her politics i just know that uh i saw her speak in the eighty four Democratic uh convention and right then and there if they said to me vote for someone for president i would have slapped down my vote for Ann Richards	I think that Ann Richards has what it takes to be a good president.	neutral	neutral
140460	86366	86366e	telephone	( yeah ( it ( 's ( ( like uh ) ( in ( IBM ( in ( IBM ( you ( can ( get ( certain points ) ) ) ) ) ) ) ) ) ) ) )	( You ( may ( ( earn points ) ( in IBM ) ) ) )	(ROOT (S (VP (VB yeah) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (VP (VB like) (INTJ (UH uh)) (PP (IN in) (NP (NP (NNP IBM)) (PP (IN in) (NP (NP (NNP IBM)) (SBAR (S (NP (PRP you)) (VP (MD can) (VP (VB get) (NP (JJ certain) (NNS points)))))))))))))))))	(ROOT (S (NP (PRP You)) (VP (MD may) (VP (VB earn) (NP (NNS points)) (PP (IN in) (NP (NNP IBM)))))))	yeah it's like uh in IBM in IBM you can get certain points	You may earn points in IBM	entailment	entailment
148690	56581	56581e	government	( ( Its share ) ( ( dropped ( from 29 ) ) . ) )	( ( The share ) ( ( ( is now ) ( at ( ( 28 or ) lower ) ) ) . ) )	(ROOT (S (NP (PRP$ Its) (NN share)) (VP (VBD dropped) (PP (IN from) (NP (CD 29)))) (. .)))	(ROOT (S (NP (DT The) (NN share)) (VP (VBZ is) (ADVP (RB now)) (PP (IN at) (NP (NP (CD 28)) (CC or) (NP (JJR lower))))) (. .)))	Its share dropped from 29.	The share is now at 28 or lower.	entailment	entailment
149260	123306	123306e	fiction	( ( ( ( ( ( Tuppence ( , ( ( old bean ) ! ) ) ) ( ( The ( two ( young people ) ) ) ( greeted ( each ( other affectionately ) ) ) ) ) , ) and ) ( momentarily ( blocked ( ( the ( Dover ( Street ( Tube exit ) ) ) ) ( in ( doing so ) ) ) ) ) ) . )	( ( The ( two ( young people ) ) ) ( ( ( greeted ( each other ) ) ( in ( the ( Dover ( Street ( Tube exit ) ) ) ) ) ) . ) )	(ROOT (S (S (FRAG (ADVP (RB Tuppence)) (, ,) (NP (JJ old) (NN bean)) (. !)) (NP (DT The) (CD two) (JJ young) (NNS people)) (VP (VBD greeted) (NP (DT each) (JJ other) (NN affectionately)))) (, ,) (CC and) (S (ADVP (RB momentarily)) (VP (VBD blocked)) (NP (NP (DT the) (NNP Dover) (NNP Street) (NNP Tube) (NN exit)) (PP (IN in) (S (VP (VBG doing) (ADVP (RB so))))))) (. .)))	(ROOT (S (NP (DT The) (CD two) (JJ young) (NNS people)) (VP (VBD greeted) (NP (DT each) (JJ other)) (PP (IN in) (NP (DT the) (NNP Dover) (NNP Street) (NNP Tube) (NN exit)))) (. .)))	Tuppence, old bean! The two young people greeted each other affectionately, and momentarily blocked the Dover Street Tube exit in doing so.	The two young people greeted each other in the Dover Street Tube exit.	entailment	entailment
149429	1752	1752e	slate	( ( ( ( ( I ( ( ( ( feel , ) however ) , ) ( that ( children ( need ( holiday celebrations ) ) ) ) ) ) , ) and ) ( I ( ( ( like ( the traditions ) ) , ) ( feeling ( they ( give ( meaning ( to life ) ) ) ) ) ) ) ) . )	( ( Children ( need ( to ( celebrate holidays ) ) ) ) ( , ( I ( ( enjoy ( having ( traditions ( they ( ( make life ) better ) ) ) ) ) . ) ) ) )	(ROOT (S (S (NP (PRP I)) (VP (VBP feel) (, ,) (ADVP (RB however)) (, ,) (SBAR (IN that) (S (NP (NNS children)) (VP (VBP need) (NP (NN holiday) (NNS celebrations))))))) (, ,) (CC and) (S (NP (PRP I)) (VP (VBP like) (NP (DT the) (NNS traditions)) (, ,) (S (VP (VBG feeling) (S (NP (PRP they)) (VP (VB give) (S (VP (VBG meaning) (PP (TO to) (NP (NN life))))))))))) (. .)))	(ROOT (S (S (NP (NNP Children)) (VP (VBP need) (S (VP (TO to) (VP (VB celebrate) (NP (NNS holidays))))))) (, ,) (NP (PRP I)) (VP (VBP enjoy) (S (VP (VBG having) (NP (NP (NNS traditions)) (SBAR (S (NP (PRP they)) (VP (VBP make) (NP (NN life)) (ADVP (RBR better))))))))) (. .)))	I feel, however, that children need holiday celebrations, and I like the traditions, feeling they give meaning to life.	Children need to celebrate holidays, I enjoy having traditions they make life better.	entailment	entailment
159247	69618	69618c	telephone	( yeah ( good ( talking ( to ( you ( too Don ) ) ) ) ) )	( I ( ( wish ( we ( ( had n't ) ( talked ( at ( ( all , ) Don ) ) ) ) ) ) . ) )	(ROOT (S (VP (VB yeah) (ADJP (JJ good) (S (VP (VBG talking) (PP (TO to) (NP (PRP you) (RB too) (NNS Don)))))))))	(ROOT (S (NP (PRP I)) (VP (VBP wish) (SBAR (S (NP (PRP we)) (VP (VBD had) (RB n't) (VP (VBN talked) (PP (IN at) (NP (NP (DT all)) (, ,) (NP (NNP Don))))))))) (. .)))	yeah good talking to you too Don	I wish we hadn't talked at all, Don.	contradiction	contradiction
199662	90990	90990n	government	( ( ( ( ( GP2 ( synthetic seawater ) ) , ) ( ( made ( from ( ( ( reagent ( grade ( chemical salts ) ) ) ( -LRB- ( 30 -RRB- ) ) ) ( in conjunction ) ) ) ) ( with ( natural seawater ) ) ) ) , ) ( ( ( may also ) ( be ( used ( if recommended ) ) ) ) . ) )	( There ( ( ( is not ) ( ( much difference ) ( between ( real ( and ( synthetic seawater ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (CD GP2) (JJ synthetic) (NN seawater)) (, ,) (VP (VBN made) (PP (IN from) (NP (NP (NP (JJ reagent) (NN grade) (NN chemical) (NNS salts)) (PRN (-LRB- -LRB-) (NP (CD 30)) (-RRB- -RRB-))) (PP (IN in) (NP (NN conjunction))))) (PP (IN with) (NP (JJ natural) (NN seawater)))) (, ,)) (VP (MD may) (ADVP (RB also)) (VP (VB be) (VP (VBN used) (SBAR (IN if) (S (VP (VBD recommended))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBZ is) (RB not) (NP (NP (JJ much) (NN difference)) (PP (IN between) (NP (JJ real) (CC and) (JJ synthetic) (NN seawater))))) (. .)))	GP2 synthetic seawater, made from reagent grade chemical salts (30 ) in conjunction with natural seawater, may also be used if recommended.	There is not much difference between real and synthetic seawater. 	neutral	neutral
201351	65082	65082c	telephone	( seems ( i read ) )	( it ( ( does not ) ( appear ( as ( though ( I read ) ) ) ) ) )	(ROOT (SINV (VP (VBZ seems)) (NP (CD i) (NN read))))	(ROOT (S (NP (PRP it)) (VP (VBZ does) (RB not) (VP (VB appear) (SBAR (RB as) (IN though) (S (NP (PRP I)) (VP (VBD read))))))))	seems i read	it does not appear as though I read	contradiction	contradiction
204604	55116	55116e	telephone	( yeah ( oh ( yeah ( it ( 's ( there ( was ( ( just ( too much ) ) ( detail ( there ( for ( the ( for ( the neophyte ) ) ) ) ) ) ) ) ) ) ) ) ) )	( There ( ( ( was ( ( too ( much information ) ) ( for ( a person ) ) ) ) ( new ( to it ) ) ) . ) )	(ROOT (VP (VB yeah) (S (INTJ (UH oh)) (VP (VB yeah) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (SBAR (S (NP (EX there)) (VP (VBD was) (VP (ADVP (RB just) (RB too) (RB much)) (NN detail) (NP (NP (RB there)) (PP (IN for) (NP (NP (DT the)) (PP (IN for) (NP (DT the) (JJ neophyte)))))))))))))))))	(ROOT (S (NP (EX There)) (VP (VBD was) (ADVP (RB too) (NP (JJ much) (NN information)) (PP (IN for) (NP (DT a) (NN person)))) (ADJP (JJ new) (PP (TO to) (NP (PRP it))))) (. .)))	yeah oh yeah it's there was just too much detail there for the for the neophyte	There was too much information for a person new to it.	entailment	entailment
209683	85907	85907n	slate	( ( As before ) ( , ( ( many ( of ( those ( charming pups ) ) ) ) ( ( ( ( ( will , ) ( in ( two years ) ) ) , ) ( ( grow up ) ( into ( charmless dogs ) ) ) ) . ) ) ) )	( ( The puppies ) ( ( ( double ( in size ) ) ( in ( ( a couple ) ( of years ) ) ) ) . ) )	(ROOT (S (PP (IN As) (ADVP (RB before))) (, ,) (NP (NP (JJ many)) (PP (IN of) (NP (DT those) (JJ charming) (NNS pups)))) (VP (MD will) (, ,) (PP (IN in) (NP (CD two) (NNS years))) (, ,) (VP (VB grow) (PRT (RP up)) (PP (IN into) (NP (JJ charmless) (NNS dogs))))) (. .)))	(ROOT (S (NP (DT The) (NNS puppies)) (VP (JJ double) (PP (IN in) (NP (NN size))) (PP (IN in) (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (NNS years)))))) (. .)))	As before, many of those charming pups will, in two years, grow up into charmless dogs.	The puppies double in size in a couple of years.	neutral	neutral
213923	44902	44902e	government	( ( ( The ( principal ( legislative history ) ) ) ( accompanying ( the Act16 ) ) ) ( ( ( ( chronicled ( ( the ( different ( access problems ) ) ) ( GAO ( had ( encountered ( in ( obtaining ( records ( ( to which ) ( it ( was ( legally entitled ) ) ) ) ) ) ) ) ) ) ) ) , ) ( including ( ( aserious access ) ( to ( ( records difficulties ) ( at ( the ( White House ) ) ) ) ) ) ) ) . ) )	A	(ROOT (S (NP (NP (DT The) (JJ principal) (JJ legislative) (NN history)) (VP (VBG accompanying) (NP (DT the) (NNS Act16)))) (VP (VBD chronicled) (NP (NP (DT the) (JJ different) (NN access) (NNS problems)) (SBAR (S (NP (NNP GAO)) (VP (VBD had) (VP (VBN encountered) (PP (IN in) (S (VP (VBG obtaining) (NP (NP (NNS records)) (SBAR (WHPP (TO to) (WHNP (WDT which))) (S (NP (PRP it)) (VP (VBD was) (ADJP (RB legally) (VBN entitled)))))))))))))) (, ,) (PP (VBG including) (NP (NP (JJ aserious) (NN access)) (PP (TO to) (NP (NP (NNS records) (NNS difficulties)) (PP (IN at) (NP (DT the) (NNP White) (NNP House)))))))) (. .)))	(ROOT (NP (NNP A)))	The principal legislative history accompanying the Act16 chronicled the different access problems GAO had encountered in obtaining records to which it was legally entitled, including aserious access to records difficulties at the White House.	A	entailment	entailment
215644	72823	72823e	government	( ( ISSUES ( FOR ( WHICH ( CHANGES ( WERE ( MADE TO ) ) ) ) ) ) ( THE ( PROPOSED STANDARDS ) ) )	( ( PROBLEMS ( FOR ( WHICH ( CHANGES ( WERE ( MADE TO ) ) ) ) ) ) ( THE ( PROPOSED STANDARDS ) ) )	(ROOT (NP (NP (NP (NNS ISSUES)) (PP (IN FOR) (NP (NNP WHICH) (NNP CHANGES) (NNP WERE) (NNP MADE) (NNP TO)))) (NP (DT THE) (NNP PROPOSED) (NNPS STANDARDS))))	(ROOT (NP (NP (NP (NNS PROBLEMS)) (PP (IN FOR) (NP (NNP WHICH) (NNP CHANGES) (NNP WERE) (NNP MADE) (NNP TO)))) (NP (DT THE) (NNP PROPOSED) (NNPS STANDARDS))))	ISSUES FOR WHICH CHANGES WERE MADE TO THE PROPOSED STANDARDS	PROBLEMS FOR WHICH CHANGES WERE MADE TO THE PROPOSED STANDARDS	entailment	entailment
