index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
74687	106263	106263c	telephone	( ( uh-huh ( it ( 's it ) ) ) ( 's ( ( that cloth ) ( it ( 's ( called ( ( ( ( ( Anne ( Cloth i ) ) think ) and ) ( it ( has ( ( ( the borders ) and ) everything ) ) ) ) already ) ) ) ) ) ) )	( ( That ( 's ( called ( Bob Cloth ) ) ) ) ( , ( it ( ( has ( nothing ( on it ) ) ) . ) ) ) )	(ROOT (S (NP (NP (NN uh-huh)) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (NP (PRP it)))))) (VP (VBZ 's) (NP (NP (DT that) (NN cloth)) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (VP (VBN called) (SBAR (S (S (NP (NNP Anne) (NNP Cloth) (NNP i)) (VP (VBP think))) (CC and) (S (NP (PRP it)) (VP (VBZ has) (NP (NP (DT the) (NNS borders)) (CC and) (NP (NN everything))))) (ADVP (RB already))))))))))))	(ROOT (S (S (NP (DT That)) (VP (VBZ 's) (VP (VBN called) (NP (NNP Bob) (NNP Cloth))))) (, ,) (NP (PRP it)) (VP (VBZ has) (NP (NP (NN nothing)) (PP (IN on) (NP (PRP it))))) (. .)))	uh-huh it's it's that cloth it's called Anne Cloth i think and it has the borders and everything already	That's called Bob Cloth, it has nothing on it.	contradiction	contradiction
94252	59988	59988e	telephone	( so ( yeah ( ( my husband ) ( does ( too so ) ) ) ) )	( ( ( The man ) ( I married ) ) ( does . ) )	(ROOT (S (ADVP (RB so)) (VP (VB yeah) (SBAR (S (NP (PRP$ my) (NN husband)) (VP (VBZ does) (ADVP (RB too) (RB so))))))))	(ROOT (S (NP (NP (DT The) (NN man)) (SBAR (S (NP (PRP I)) (VP (VBD married))))) (VP (VBZ does)) (. .)))	so yeah my husband does too so	The man I married does. 	entailment	entailment
105295	35317	35317n	government	( 1 ( ( the ( autonomous ( county office ) ) ) ( ( will ( be ( replaced ( by ( ( a ( new agency ) ) ( ( whose administrators ) ( will ( report ( to ( ( a director ) ( based ( in ( Jersey City ) ) ) ) ) ) ) ) ) ) ) ) ) . ) ) )	( ( The ( county office ) ) ( ( will ( be ( replaced ( by ( ( a ( new organization ) ) ( that ( will ( focus ( on ( pro-bono work ) ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (LST (LS 1)) (NP (DT the) (JJ autonomous) (NN county) (NN office)) (VP (MD will) (VP (VB be) (VP (VBN replaced) (PP (IN by) (NP (NP (DT a) (JJ new) (NN agency)) (SBAR (WHNP (WP$ whose) (NNS administrators)) (S (VP (MD will) (VP (VB report) (PP (TO to) (NP (NP (DT a) (NN director)) (VP (VBN based) (PP (IN in) (NP (NNP Jersey) (NNP City))))))))))))))) (. .)))	(ROOT (S (NP (DT The) (NN county) (NN office)) (VP (MD will) (VP (VB be) (VP (VBN replaced) (PP (IN by) (NP (NP (DT a) (JJ new) (NN organization)) (SBAR (WHNP (WDT that)) (S (VP (MD will) (VP (VB focus) (PP (IN on) (NP (JJ pro-bono) (NN work)))))))))))) (. .)))	1 the autonomous county office will be replaced by a new agency whose administrators will report to a director based in Jersey City.	The county office will be replaced by a new organization that will focus on pro-bono work.	neutral	neutral
106103	76732	76732n	telephone	( ( ( and ( he ( 's ( been ( it ( ( was alright ) ( before ( we ( had ( ( our kids ) ( it ( was ( he ( 's ( just ( he ( 's ( ( a ( ( real hyper ) dog ) ) ( he barks ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) and ) ( and ( jumps ( ( ( ( ( a lot ) so ) ( we ( ( had him ) ( for ( a year ) ) ) ) ) and ) ( then ( ( my husband ) ( decided ( after ( we ( ( ( had him ) ( a year ) ) ( that ( he ( 'd ( ( wanted ( for ( his ( entire life ) ) ) ) ( to ( have ( a ( Siberian husky ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( ( My husband ) ( ( ( ( wanted ( a ( Siberian husky ) ) ) ever ) ( since ( I ( 've ( met him ) ) ) ) ) . ) )	(ROOT (FRAG (FRAG (CC and) (NP (NP (PRP he)) (SBAR (S (VP (VBZ 's) (VP (VBN been) (NP (NP (PRP it)) (SBAR (S (VP (VBD was) (ADJP (JJ alright)) (SBAR (IN before) (S (NP (PRP we)) (VP (VBD had) (NP (NP (PRP$ our) (NNS kids)) (SBAR (S (NP (PRP it)) (VP (VBD was) (SBAR (S (NP (PRP he)) (VP (VBZ 's) (SBAR (RB just) (S (NP (PRP he)) (VP (VBZ 's) (NP (NP (DT a) (ADJP (RB real) (JJ hyper)) (NN dog)) (SBAR (S (NP (PRP he)) (VP (VBZ barks)))))))))))))))))))))))))))) (CC and) (FRAG (CC and) (NP (NP (NNS jumps)) (SBAR (S (S (ADVP (NP (DT a) (NN lot)) (RB so)) (NP (PRP we)) (VP (VBD had) (NP (PRP him)) (PP (IN for) (NP (DT a) (NN year))))) (CC and) (S (ADVP (RB then)) (NP (PRP$ my) (NN husband)) (VP (VBD decided) (SBAR (IN after) (S (NP (PRP we)) (VP (VBD had) (NP (PRP him)) (NP (DT a) (NN year)) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD 'd) (VP (VBN wanted) (PP (IN for) (NP (PRP$ his) (JJ entire) (NN life))) (S (VP (TO to) (VP (VB have) (NP (DT a) (NNP Siberian) (NNP husky))))))))))))))))))))	(ROOT (S (NP (PRP$ My) (NN husband)) (VP (VBD wanted) (NP (DT a) (NNP Siberian) (NNP husky)) (ADVP (RB ever)) (SBAR (IN since) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN met) (NP (PRP him))))))) (. .)))	and he's been it was alright before we had our kids it was he's just he's a real hyper dog he barks and and jumps a lot so we had him for a year and then my husband decided after we had him a year that he'd wanted for his entire life to have a Siberian husky	My husband wanted a Siberian husky ever since I've met him.	neutral	neutral
117369	35472	35472e	travel	( ( Country markets ) ( ( ( ( ( start business ) ( around 8am ) ) and ) ( run ( through mid-afternoon ) ) ) . ) )	( ( Markets ( in ( the country ) ) ) ( ( are ( open ( for ( several hours ) ) ) ) . ) )	(ROOT (S (NP (NNP Country) (NNS markets)) (VP (VP (VBP start) (NP (NN business)) (PP (IN around) (NP (CD 8am)))) (CC and) (VP (VBN run) (PP (IN through) (NP (RB mid-afternoon))))) (. .)))	(ROOT (S (NP (NP (NNP Markets)) (PP (IN in) (NP (DT the) (NN country)))) (VP (VBP are) (ADJP (JJ open) (PP (IN for) (NP (JJ several) (NNS hours))))) (. .)))	Country markets start business around 8am and run through mid-afternoon.	Markets in the country are open for several hours.	entailment	entailment
120895	117400	117400c	fiction	( I ( ( 've ( ( followed ( ( Whittington and ) ( another man ) ) ) here ) ) . ) )	( I ( ( ( lost ( Whittington ( on ( the way ) ) ) ) here ) . ) )	(ROOT (S (NP (PRP I)) (VP (VBP 've) (VP (VBN followed) (NP (NP (NNP Whittington)) (CC and) (NP (DT another) (NN man))) (ADVP (RB here)))) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBD lost) (NP (NP (NNP Whittington)) (PP (IN on) (NP (DT the) (NN way)))) (ADVP (RB here))) (. .)))	I've followed Whittington and another man here.	I lost Whittington on the way here.	contradiction	contradiction
126697	55604	55604c	slate	( And ( eventually ( people ( ( are ( ( no longer ) ( eager ( to ( live ( on ( garbage dumps ) ) ) ) ) ) ) . ) ) ) )	( Eventually ( people ( ( become ( happy ( with ( living ( on ( garbage dumps ) ) ) ) ) ) . ) ) )	(ROOT (S (CC And) (ADVP (RB eventually)) (NP (NNS people)) (VP (VBP are) (ADJP (ADVP (RB no) (RBR longer)) (JJ eager) (S (VP (TO to) (VP (VB live) (PP (IN on) (NP (NN garbage) (NNS dumps)))))))) (. .)))	(ROOT (S (ADVP (RB Eventually)) (NP (NNS people)) (VP (VBP become) (ADJP (JJ happy) (PP (IN with) (S (VP (VBG living) (PP (IN on) (NP (NN garbage) (NNS dumps)))))))) (. .)))	And eventually people are no longer eager to live on garbage dumps.	Eventually people become happy with living on garbage dumps.	contradiction	contradiction
128643	66238	66238e	slate	( ( at ( her as ) ) ( she ( ( tries ( to ( get ( ( a point ) ( in edgewise ) ) ) ) ) . ) ) )	( She ( ( is ( trying ( to ( make ( a point ) ) ) ) ) . ) )	(ROOT (S (PP (IN at) (NP (PRP$ her) (RB as))) (NP (PRP she)) (VP (VBZ tries) (S (VP (TO to) (VP (VB get) (NP (NP (DT a) (NN point)) (PP (IN in) (NP (NN edgewise)))))))) (. .)))	(ROOT (S (NP (PRP She)) (VP (VBZ is) (VP (VBG trying) (S (VP (TO to) (VP (VB make) (NP (DT a) (NN point))))))) (. .)))	at her as she tries to get a point in edgewise.	She is trying to make a point.	entailment	entailment
132768	77131	77131c	travel	( ( A ( cable car ) ) ( ( takes ( you ( to ( Mont ( ( d'Arbois ( -LRB- ( ( ( 1,833 m/6 ) ( ,014 ft ) ) -RRB- ) ) ) ( for ( ( a ( great view ) ) ( of ( the ( Aravis ( peaks ( and ( Mont Blanc ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( There ( ( are ( ( no ( cable cars ) ) ( that ( will ( ( take you ) ( to ( Mont d'Arbois ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT A) (NN cable) (NN car)) (VP (VBZ takes) (S (NP (PRP you)) (VP (TO to) (VP (VB Mont) (NP (NP (NP (NNS d'Arbois)) (PRN (-LRB- -LRB-) (NP (NP (CD 1,833) (NNS m/6)) (NP (CD ,014) (NN ft))) (-RRB- -RRB-))) (PP (IN for) (NP (NP (DT a) (JJ great) (NN view)) (PP (IN of) (NP (DT the) (NNP Aravis) (NNP peaks) (CC and) (NNP Mont) (NNP Blanc)))))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (DT no) (NN cable) (NNS cars)) (SBAR (WHNP (WDT that)) (S (VP (MD will) (VP (VB take) (NP (PRP you)) (PP (TO to) (NP (NNP Mont) (NNS d'Arbois))))))))) (. .)))	A cable car takes you to Mont d'Arbois (1,833 m/6,014 ft) for a great view of the Aravis peaks and Mont Blanc.	There are no cable cars that will take you to Mont d'Arbois.	contradiction	contradiction
144922	66470	66470c	telephone	( how ( ( do you ) ( feel ( about ( uh ( lawn ( and ( garden work ) ) ) ) ) ) ) )	( ( No one ) ( ( has ( ( any ( specific feelings ) ) ( toward ( things ( as ( ( arbitrary ( as garden ) ) work ) ) ) ) ) ) . ) )	(ROOT (SBARQ (WHADVP (WRB how)) (SQ (VBP do) (NP (PRP you)) (VP (VB feel) (PP (IN about) (NP (JJ uh) (NN lawn) (CC and) (NN garden) (NN work)))))))	(ROOT (S (NP (DT No) (NN one)) (VP (VBZ has) (NP (NP (DT any) (JJ specific) (NNS feelings)) (PP (IN toward) (NP (NP (NNS things)) (PP (IN as) (NP (ADJP (JJ arbitrary) (PP (IN as) (NP (NN garden)))) (NN work))))))) (. .)))	how do you feel about uh lawn and garden work	No one has any specific feelings toward things as arbitrary as garden work.	contradiction	contradiction
145457	118425	118425n	travel	( ( None ( of ( these reforms ) ) ) ( ( pleased ( ( ( the ( ( Russians and ) Prussians ) ) , ) ( who ( continued ( to ( covet ( Polish territory ) ) ) ) ) ) ) . ) )	( ( ( Russians and ) Prussians ) ( ( considered ( ( working together ) ( ( in order ) ( to ( seize Poland ) ) ) ) ) . ) )	(ROOT (S (NP (NP (NN None)) (PP (IN of) (NP (DT these) (NNS reforms)))) (VP (VBD pleased) (NP (NP (DT the) (NNPS Russians) (CC and) (NNPS Prussians)) (, ,) (SBAR (WHNP (WP who)) (S (VP (VBD continued) (S (VP (TO to) (VP (VB covet) (NP (JJ Polish) (NN territory)))))))))) (. .)))	(ROOT (S (NP (NNPS Russians) (CC and) (NNPS Prussians)) (VP (VBD considered) (S (VP (VBG working) (ADVP (RB together)) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB seize) (NP (NNP Poland))))))))) (. .)))	None of these reforms pleased the Russians and Prussians, who continued to covet Polish territory.	Russians and Prussians considered working together in order to seize Poland.	neutral	neutral
145605	78736	78736e	government	( They ( ( were ( both ( ( ( ( ( approved ( by OMB ) ) and ) ( assigned ( control control ) ) ) ( ( number 32350461 ) ( for ( the amendments ) ) ) ) ( to ( ( the ( Quote ( Rule ( and ( control number ) ) ) ) ) ( 3235-0462 ( for ( the ( Display Rule ) ) ) ) ) ) ) ) ) . ) )	( ( The OMB ) ( ( approved ( both ( of them ) ) ) . ) )	(ROOT (S (NP (PRP They)) (VP (VBD were) (VP (DT both) (VP (VBN approved) (PP (IN by) (NP (NNP OMB)))) (CC and) (VP (VBN assigned) (NP (NN control) (NN control))) (NP (NP (NN number) (CD 32350461)) (PP (IN for) (NP (DT the) (NNS amendments)))) (PP (TO to) (NP (NP (DT the) (NNP Quote) (NN Rule) (CC and) (NN control) (NN number)) (VP (VBN 3235-0462) (PP (IN for) (NP (DT the) (JJ Display) (NN Rule)))))))) (. .)))	(ROOT (S (NP (DT The) (NNP OMB)) (VP (VBD approved) (NP (NP (DT both)) (PP (IN of) (NP (PRP them))))) (. .)))	They were both approved by OMB and assigned control  control number 32350461 for the amendments to the Quote Rule and control number 3235-0462 for the Display Rule.	The OMB approved both of them.	entailment	entailment
163164	97859	97859c	fiction	( ( You forget ) ( , ( Boris ( , ( she ( said . ) ) ) ) ) )	( I ( ( 'm ( happy ( you ( ( ( ( remembered , ) Boris ) , ) ( she said ) ) ) ) ) . ) )	(ROOT (S (S (NP (PRP You)) (VP (VBP forget))) (, ,) (NP (NNP Boris)) (, ,) (NP (PRP she)) (VP (VBD said)) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ happy) (SBAR (S (NP (PRP you)) (VP (VBD remembered) (, ,) (ADVP (RB Boris)) (, ,) (SBAR (S (NP (PRP she)) (VP (VBD said))))))))) (. .)))	You forget, Boris, she said.	I'm happy you remembered, Boris, she said.	contradiction	contradiction
